#group,false,false,true,true,false,false,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string
#default,last,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement
,,0,2023-09-18T05:46:04.168363Z,2023-09-18T06:46:04.168363Z,2023-09-18T06:26:57.641870585Z,608,x,positionData
,,0,2023-09-18T05:46:04.168363Z,2023-09-18T06:46:04.168363Z,2023-09-18T06:26:58.615849085Z,525,x,positionData
,,0,2023-09-18T05:46:04.168363Z,2023-09-18T06:46:04.168363Z,2023-09-18T06:26:59.75647821Z,525,x,positionData
,,0,2023-09-18T05:46:04.168363Z,2023-09-18T06:46:04.168363Z,2023-09-18T06:27:00.630442251Z,526,x,positionData
,,0,2023-09-18T05:46:04.168363Z,2023-09-18T06:46:04.168363Z,2023-09-18T06:27:01.698054335Z,538,x,positionData
,,0,2023-09-18T05:46:04.168363Z,2023-09-18T06:46:04.168363Z,2023-09-18T06:27:02.724800251Z,539,x,positionData
,,0,2023-09-18T05:46:04.168363Z,2023-09-18T06:46:04.168363Z,2023-09-18T06:27:03.646964251Z,539,x,positionData
,,0,2023-09-18T05:46:04.168363Z,2023-09-18T06:46:04.168363Z,2023-09-18T06:27:04.669742251Z,517,x,positionData
,,0,2023-09-18T05:46:04.168363Z,2023-09-18T06:46:04.168363Z,2023-09-18T06:27:05.689982168Z,517,x,positionData
,,0,2023-09-18T05:46:04.168363Z,2023-09-18T06:46:04.168363Z,2023-09-18T06:27:06.625679001Z,616,x,positionData
,,0,2023-09-18T05:46:04.168363Z,2023-09-18T06:46:04.168363Z,2023-09-18T06:27:07.636912626Z,585,x,positionData
,,0,2023-09-18T05:46:04.168363Z,2023-09-18T06:46:04.168363Z,2023-09-18T06:27:08.629797668Z,557,x,positionData
,,0,2023-09-18T05:46:04.168363Z,2023-09-18T06:46:04.168363Z,2023-09-18T06:27:09.641899501Z,541,x,positionData
,,0,2023-09-18T05:46:04.168363Z,2023-09-18T06:46:04.168363Z,2023-09-18T06:27:11.653480085Z,535,x,positionData
,,0,2023-09-18T05:46:04.168363Z,2023-09-18T06:46:04.168363Z,2023-09-18T06:27:12.638604043Z,536,x,positionData
,,0,2023-09-18T05:46:04.168363Z,2023-09-18T06:46:04.168363Z,2023-09-18T06:27:13.63635921Z,531,x,positionData
,,0,2023-09-18T05:46:04.168363Z,2023-09-18T06:46:04.168363Z,2023-09-18T06:27:14.649050335Z,535,x,positionData
,,0,2023-09-18T05:46:04.168363Z,2023-09-18T06:46:04.168363Z,2023-09-18T06:27:15.679902751Z,521,x,positionData
,,0,2023-09-18T05:46:04.168363Z,2023-09-18T06:46:04.168363Z,2023-09-18T06:27:16.677225085Z,506,x,positionData
,,0,2023-09-18T05:46:04.168363Z,2023-09-18T06:46:04.168363Z,2023-09-18T06:27:17.645745085Z,516,x,positionData
,,0,2023-09-18T05:46:04.168363Z,2023-09-18T06:46:04.168363Z,2023-09-18T06:27:18.794878543Z,530,x,positionData
,,0,2023-09-18T05:46:04.168363Z,2023-09-18T06:46:04.168363Z,2023-09-18T06:27:19.713489001Z,631,x,positionData
,,0,2023-09-18T05:46:04.168363Z,2023-09-18T06:46:04.168363Z,2023-09-18T06:27:20.945933085Z,492,x,positionData
,,0,2023-09-18T05:46:04.168363Z,2023-09-18T06:46:04.168363Z,2023-09-18T06:27:22.070723251Z,479,x,positionData
,,0,2023-09-18T05:46:04.168363Z,2023-09-18T06:46:04.168363Z,2023-09-18T06:27:22.655275043Z,596,x,positionData
,,0,2023-09-18T05:46:04.168363Z,2023-09-18T06:46:04.168363Z,2023-09-18T06:27:23.660311501Z,639,x,positionData
,,0,2023-09-18T05:46:04.168363Z,2023-09-18T06:46:04.168363Z,2023-09-18T06:27:24.736313501Z,618,x,positionData
,,0,2023-09-18T05:46:04.168363Z,2023-09-18T06:46:04.168363Z,2023-09-18T06:27:25.752157751Z,615,x,positionData
,,0,2023-09-18T05:46:04.168363Z,2023-09-18T06:46:04.168363Z,2023-09-18T06:27:26.666229168Z,605,x,positionData
,,0,2023-09-18T05:46:04.168363Z,2023-09-18T06:46:04.168363Z,2023-09-18T06:27:27.67961821Z,605,x,positionData
,,0,2023-09-18T05:46:04.168363Z,2023-09-18T06:46:04.168363Z,2023-09-18T06:27:28.670454876Z,611,x,positionData
,,0,2023-09-18T05:46:04.168363Z,2023-09-18T06:46:04.168363Z,2023-09-18T06:27:29.847245251Z,688,x,positionData
