#group,false,false,true,true,false,false,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string
#default,last,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:46:09.716539209Z,434,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:46:10.628212376Z,465,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:46:12.081165959Z,468,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:46:12.632475459Z,461,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:46:13.693667751Z,467,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:46:14.651463459Z,470,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:46:15.653514542Z,462,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:46:16.877426209Z,456,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:46:17.702984042Z,418,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:46:18.838997917Z,407,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:46:19.648881792Z,409,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:46:21.263396417Z,414,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:46:21.722325459Z,416,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:46:22.643587376Z,409,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:46:23.640716167Z,418,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:46:24.862872001Z,410,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:46:25.681101792Z,426,x,positionData
